0.05,2.36653e-18,-4.76379e-34,1.5,-0.0695437,-0.0283419,-0.143532,0.00871699,-0.00742297,-0.200661,-0.979594,-0.110492,-0.0526992,0.0591013,0,0,0,
0.1,2.36653e-18,-4.76379e-34,1.5,-0.0748036,-0.0302871,-0.13674,0.00873771,-0.00758932,-0.200105,-0.979706,-0.113931,-0.0401214,0.0597031,0,0,0,
0.15,2.36653e-18,-4.76379e-34,1.5,-0.0775518,-0.0310443,-0.132295,0.00872522,-0.00757448,-0.199953,-0.979737,-0.127286,-0.0468492,0.0787274,0,0,0,
0.2,2.36653e-18,-4.76379e-34,1.5,-0.0839331,-0.0329725,-0.12435,0.00860932,-0.00754076,-0.199594,-0.979812,-0.128015,-0.0457183,0.0803232,0,0,0,
0.25,2.36653e-18,-4.76379e-34,1.5,-0.0859903,-0.0335504,-0.120464,0.00860252,-0.00758304,-0.199538,-0.979823,-0.139625,-0.0543269,0.102532,0,0,0,
0.3,2.36653e-18,-4.76379e-34,1.5,-0.0888218,-0.0344805,-0.114977,0.0086104,-0.0076533,-0.199211,-0.979889,-0.137763,-0.0553945,0.10157,0,0,0,
0.35,2.36653e-18,-4.76379e-34,1.5,-0.0946976,-0.0365934,-0.1053,0.00861062,-0.00774612,-0.198824,-0.979967,-0.136997,-0.0615442,0.103402,0,0,0,
0.4,2.36653e-18,-4.76379e-34,1.5,-0.0985739,-0.0382402,-0.099487,0.00865746,-0.00774997,-0.198554,-0.980021,-0.149635,-0.0682114,0.121405,0,0,0,
0.45,2.36653e-18,-4.76379e-34,1.5,-0.104379,-0.0410042,-0.0886973,0.00877268,-0.00781624,-0.198179,-0.980095,-0.151809,-0.0729808,0.119892,0,0,0,
0.5,2.36653e-18,-4.76379e-34,1.5,-0.106422,-0.04219,-0.083747,0.0087457,-0.00802628,-0.197911,-0.980148,-0.129477,-0.0695431,0.0892143,0,0,0,
0.55,2.36653e-18,-4.76379e-34,1.5,-0.109313,-0.0438408,-0.0802899,0.00871048,-0.00801677,-0.19764,-0.980203,-0.129871,-0.0683397,0.0892048,0,0,0,
0.6,2.36653e-18,-4.76379e-34,1.5,-0.113884,-0.0462843,-0.074755,0.00876045,-0.00810455,-0.197286,-0.980273,-0.13029,-0.0706115,0.0874613,0,0,0,
0.65,2.36653e-18,-4.76379e-34,1.5,-0.116061,-0.0477743,-0.0710475,0.00873925,-0.00815643,-0.197126,-0.980305,-0.142383,-0.0781198,0.107537,0,0,0,
0.7,2.36653e-18,-4.76379e-34,1.5,-0.119114,-0.0502654,-0.0634026,0.0086042,-0.00819762,-0.196973,-0.980337,-0.140561,-0.0757085,0.109048,0,0,0,
0.75,2.36653e-18,-4.76379e-34,1.5,-0.121378,-0.0517546,-0.0590494,0.00859583,-0.00814456,-0.196893,-0.980354,-0.141503,-0.0746633,0.108067,0,0,0,
0.8,2.36653e-18,-4.76379e-34,1.5,-0.123464,-0.0530413,-0.0557624,0.00857225,-0.00812178,-0.196822,-0.980368,-0.141281,-0.0746465,0.106582,0,0,0,
0.85,2.36653e-18,-4.76379e-34,1.5,-0.126288,-0.0551585,-0.0494732,0.00863469,-0.00849492,-0.196598,-0.980409,-0.134356,-0.0755217,0.095255,0,0,0,
0.9,2.36653e-18,-4.76379e-34,1.5,-0.12696,-0.0559124,-0.0465838,0.00861258,-0.00851534,-0.196559,-0.980417,-0.132581,-0.0775676,0.0955236,0,0,0,
0.95,2.36653e-18,-4.76379e-34,1.5,-0.130455,-0.0584204,-0.0432826,0.00868519,-0.00860699,-0.196354,-0.980457,-0.135159,-0.0781373,0.101525,0,0,0,
1,2.36653e-18,-4.76379e-34,1.5,-0.133327,-0.0602092,-0.0415152,0.00866045,-0.00864173,-0.19626,-0.980476,-0.148677,-0.083863,0.122686,0,0,0,
1.05,2.36653e-18,-4.76379e-34,1.5,-0.135932,-0.0618515,-0.0396692,0.00858374,-0.00857553,-0.196162,-0.980496,-0.147348,-0.089704,0.12062,0,0,0,
1.1,2.36653e-18,-4.76379e-34,1.5,-0.138721,-0.0642629,-0.036616,0.00856615,-0.00877454,-0.195995,-0.980528,-0.150139,-0.0887325,0.117782,0,0,0,
1.15,2.36653e-18,-4.76379e-34,1.5,-0.140708,-0.0657021,-0.0359368,0.00858585,-0.00873099,-0.195896,-0.980548,-0.147944,-0.0874739,0.115787,0,0,0,
1.2,2.36653e-18,-4.76379e-34,1.5,-0.142595,-0.0671311,-0.0352649,0.00864114,-0.00876459,-0.195708,-0.980585,-0.149063,-0.0881007,0.113604,0,0,0,
1.25,2.36653e-18,-4.76379e-34,1.5,-0.145683,-0.0694941,-0.0329477,0.00876066,-0.00898384,-0.195539,-0.980616,-0.14984,-0.0895661,0.108608,0,0,0,
1.3,2.36653e-18,-4.76379e-34,1.5,-0.146561,-0.0703869,-0.0315448,0.00871705,-0.00910745,-0.195459,-0.980631,-0.147103,-0.0880088,0.106881,0,0,0,
1.35,2.36653e-18,-4.76379e-34,1.5,-0.148314,-0.0722998,-0.0288764,0.00871276,-0.00922122,-0.195339,-0.980654,-0.150977,-0.0907499,0.111865,0,0,0,
1.4,2.36653e-18,-4.76379e-34,1.5,-0.150032,-0.0736304,-0.0270143,0.00874281,-0.00929006,-0.195227,-0.980675,-0.149991,-0.0923563,0.11173,0,0,0,
1.45,2.36653e-18,-4.76379e-34,1.5,-0.150944,-0.0745028,-0.0249371,0.00870339,-0.00928121,-0.195157,-0.980689,-0.148123,-0.0944721,0.110269,0,0,0,
1.5,2.36653e-18,-4.76379e-34,1.5,-0.150843,-0.0752579,-0.0199836,0.00866546,-0.00963305,-0.194953,-0.980727,-0.157263,-0.0944341,0.130411,0,0,0,
1.55,2.36653e-18,-4.76379e-34,1.5,-0.152232,-0.0764652,-0.0171528,0.00870684,-0.00971941,-0.194915,-0.980733,-0.155566,-0.101417,0.129141,0,0,0,
1.6,2.36653e-18,-4.76379e-34,1.5,-0.154962,-0.0789614,-0.0112709,0.00882005,-0.0100976,-0.194578,-0.980796,-0.139373,-0.0900868,0.107369,0,0,0,
1.65,2.36653e-18,-4.76379e-34,1.5,-0.153085,-0.0784778,-0.00959501,0.00887472,-0.0100932,-0.194456,-0.980819,-0.13337,-0.0943928,0.107905,0,0,0,
1.7,2.36653e-18,-4.76379e-34,1.5,-0.152512,-0.0788437,-0.00719245,0.00889037,-0.0101427,-0.194392,-0.980831,-0.13105,-0.0924436,0.109836,0,0,0,
1.75,2.36653e-18,-4.76379e-34,1.5,-0.150147,-0.0790471,-0.00465956,0.00890613,-0.0105583,-0.194163,-0.980872,-0.109874,-0.0823274,0.0849078,0,0,0,
1.8,2.36653e-18,-4.76379e-34,1.5,-0.150096,-0.0797822,-0.00501793,0.00903073,-0.0106821,-0.194117,-0.980879,-0.106058,-0.0798394,0.083093,0,0,0,
1.85,2.36653e-18,-4.76379e-34,1.5,-0.144745,-0.0778605,-0.00638595,0.00905151,-0.0108516,-0.193966,-0.980906,-0.111806,-0.0831026,0.101387,0,0,0,
1.9,2.36653e-18,-4.76379e-34,1.5,-0.143434,-0.0777608,-0.00604854,0.00905037,-0.0109131,-0.193977,-0.980904,-0.108247,-0.0884147,0.0996612,0,0,0,
1.95,2.36653e-18,-4.76379e-34,1.5,-0.143016,-0.0784581,-0.00497342,0.00919703,-0.0110609,-0.193897,-0.980916,-0.0921982,-0.0843261,0.0823763,0,0,0,
2,2.36653e-18,-4.76379e-34,1.5,-0.141105,-0.0793997,-0.00462287,0.00911906,-0.0111644,-0.193822,-0.980931,-0.0792734,-0.0875444,0.066736,0,0,0,
2.05,2.36653e-18,-4.76379e-34,1.5,-0.139269,-0.0792617,-0.00536198,0.0090863,-0.0111652,-0.193758,-0.980944,-0.0769807,-0.0784465,0.0657719,0,0,0,
2.1,2.36653e-18,-4.76379e-34,1.5,-0.132926,-0.0774859,-0.0115892,0.00906041,-0.0115132,-0.193583,-0.980975,-0.0576946,-0.0710596,0.0430879,0,0,0,
2.15,2.36653e-18,-4.76379e-34,1.5,-0.130899,-0.077566,-0.0135806,0.00912314,-0.0114662,-0.193475,-0.980996,-0.0537383,-0.0763815,0.0416692,0,0,0,
2.2,2.36653e-18,-4.76379e-34,1.5,-0.126985,-0.0781941,-0.017093,0.00912668,-0.0116366,-0.193276,-0.981033,-0.0423074,-0.0813066,0.0291339,0,0,0,
2.25,2.36653e-18,-4.76379e-34,1.5,-0.125461,-0.0790648,-0.0186723,0.00909846,-0.0116669,-0.193215,-0.981045,-0.0405144,-0.0835434,0.0281184,0,0,0,
2.3,2.36653e-18,-4.76379e-34,1.5,-0.124152,-0.0800782,-0.020765,0.00915017,-0.0116589,-0.193227,-0.981042,-0.0384174,-0.0792888,0.0268678,0,0,0,
2.35,2.36653e-18,-4.76379e-34,1.5,-0.118666,-0.0800961,-0.0267011,0.00924537,-0.0119068,-0.193187,-0.981046,-0.00580088,-0.0702965,-0.0104606,0,0,0,
2.4,2.36653e-18,-4.76379e-34,1.5,-0.115255,-0.0794876,-0.029795,0.00934762,-0.0118657,-0.193112,-0.98106,-0.00359527,-0.0669506,-0.0128848,0,0,0,
2.45,2.36653e-18,-4.76379e-34,1.5,-0.108685,-0.0784895,-0.0365737,0.00929396,-0.0119003,-0.192855,-0.981111,-0.00384493,-0.0676902,-0.00856981,0,0,0,
2.5,2.36653e-18,-4.76379e-34,1.5,-0.106858,-0.0788472,-0.0389231,0.00925526,-0.0119223,-0.192794,-0.981123,-0.00390026,-0.0657862,-0.00631845,0,0,0,
2.55,2.36653e-18,-4.76379e-34,1.5,-0.103511,-0.0779136,-0.0424515,0.00936494,-0.0119404,-0.192795,-0.981122,-0.00299878,-0.0647594,-0.0103017,0,0,0,
2.6,2.36653e-18,-4.76379e-34,1.5,-0.0967509,-0.0752078,-0.0482026,0.00937615,-0.0120087,-0.192704,-0.981139,0.00639599,-0.0649357,-0.0220039,0,0,0,
2.65,2.36653e-18,-4.76379e-34,1.5,-0.0941163,-0.0750641,-0.0505273,0.00935487,-0.0120512,-0.192628,-0.981153,0.00794021,-0.0741495,-0.0232243,0,0,0,
2.7,2.36653e-18,-4.76379e-34,1.5,-0.089334,-0.0750354,-0.0551375,0.00933499,-0.012088,-0.1925,-0.981178,0.0134675,-0.0657782,-0.03748,0,0,0,
2.75,2.36653e-18,-4.76379e-34,1.5,-0.0865608,-0.0742648,-0.0575513,0.00931618,-0.0120915,-0.192442,-0.98119,0.013168,-0.0645378,-0.0384837,0,0,0,
2.8,2.36653e-18,-4.76379e-34,1.5,-0.0809205,-0.0720752,-0.0621,0.00935962,-0.0122517,-0.192229,-0.981229,0.0318945,-0.0553008,-0.0611716,0,0,0,
2.85,2.36653e-18,-4.76379e-34,1.5,-0.0780392,-0.0714174,-0.0646995,0.00939663,-0.0122254,-0.192226,-0.98123,0.0341838,-0.0616934,-0.0637377,0,0,0,
2.9,2.36653e-18,-4.76379e-34,1.5,-0.0725045,-0.070766,-0.0692721,0.00952588,-0.0121804,-0.192049,-0.981264,0.0346062,-0.0663135,-0.0660396,0,0,0,
2.95,2.36653e-18,-4.76379e-34,1.5,-0.0695866,-0.0696739,-0.0710604,0.0094975,-0.0122084,-0.191975,-0.981278,0.0345003,-0.0646984,-0.0647256,0,0,0,
3,2.36653e-18,-4.76379e-34,1.5,-0.0669703,-0.0686489,-0.072544,0.00955694,-0.0122477,-0.191924,-0.981287,0.0345554,-0.0570619,-0.0637934,0,0,0,
3.05,2.36653e-18,-4.76379e-34,1.5,-0.0616117,-0.0670138,-0.0771325,0.00970957,-0.0123123,-0.191823,-0.981304,0.0480813,-0.0468197,-0.0846383,0,0,0,
3.1,2.36653e-18,-4.76379e-34,1.5,-0.058722,-0.0659261,-0.0802634,0.00974419,-0.0122816,-0.191701,-0.981328,0.0502166,-0.0414696,-0.0849794,0,0,0,
3.15,2.36653e-18,-4.76379e-34,1.5,-0.0537019,-0.0639352,-0.0863755,0.00983351,-0.0122421,-0.191495,-0.981368,0.0474516,-0.0537823,-0.0759408,0,0,0,
3.2,2.36653e-18,-4.76379e-34,1.5,-0.0508446,-0.0622619,-0.0897842,0.00975748,-0.0122706,-0.191399,-0.981387,0.0474347,-0.0489145,-0.0741503,0,0,0,
3.25,2.36653e-18,-4.76379e-34,1.5,-0.0466633,-0.060714,-0.0950322,0.00991283,-0.0122589,-0.191297,-0.981406,0.0419825,-0.0477786,-0.0645982,0,0,0,
3.3,2.36653e-18,-4.76379e-34,1.5,-0.044653,-0.060274,-0.0973762,0.00998208,-0.0122244,-0.191238,-0.981417,0.0415131,-0.0477122,-0.0657859,0,0,0,
3.35,2.36653e-18,-4.76379e-34,1.5,-0.0429537,-0.0595464,-0.0990322,0.00999061,-0.0121983,-0.191124,-0.981439,0.0432826,-0.0470881,-0.0665314,0,0,0,
3.4,2.36653e-18,-4.76379e-34,1.5,-0.0397608,-0.0571169,-0.101196,0.0100024,-0.012176,-0.190948,-0.981474,0.0380898,-0.049742,-0.0564282,0,0,0,
3.45,2.36653e-18,-4.76379e-34,1.5,-0.0385493,-0.0564729,-0.101847,0.00995172,-0.0121432,-0.190913,-0.981482,0.0389792,-0.0474633,-0.0573818,0,0,0,
3.5,2.36653e-18,-4.76379e-34,1.5,-0.036107,-0.0561755,-0.102902,0.00997671,-0.0121889,-0.1908,-0.981503,0.0421094,-0.0597944,-0.0643353,0,0,0,
3.55,2.36653e-18,-4.76379e-34,1.5,-0.0347965,-0.0558463,-0.103432,0.00993457,-0.0121185,-0.190815,-0.981501,0.0418215,-0.0599907,-0.0641858,0,0,0,
3.6,2.36653e-18,-4.76379e-34,1.5,-0.0324313,-0.0545875,-0.103443,0.0099313,-0.0119316,-0.190857,-0.981495,0.0353628,-0.0614682,-0.0538134,0,0,0,
3.65,2.36653e-18,-4.76379e-34,1.5,-0.0315576,-0.0550456,-0.104003,0.00989895,-0.011976,-0.190876,-0.981491,0.0355789,-0.0607187,-0.0555444,0,0,0,
3.7,2.36653e-18,-4.76379e-34,1.5,-0.0306953,-0.0550381,-0.104525,0.00984882,-0.0119876,-0.190856,-0.981496,0.0345696,-0.054617,-0.0572702,0,0,0,
3.75,2.36653e-18,-4.76379e-34,1.5,-0.0294442,-0.0539255,-0.116849,0.00998176,-0.0120195,-0.190843,-0.981496,0.0192971,-0.0600092,-0.0384122,0,0,0,
3.8,2.36653e-18,-4.76379e-34,1.5,-0.0290939,-0.0535175,-0.122763,0.00993892,-0.0119617,-0.190803,-0.981505,0.0179588,-0.0571751,-0.0407779,0,0,0,
3.85,2.36653e-18,-4.76379e-34,1.5,-0.0286476,-0.0533328,-0.14496,0.00992165,-0.0119033,-0.19078,-0.98151,0.0128998,-0.0708635,-0.0411464,0,0,0,
3.9,2.36653e-18,-4.76379e-34,1.5,-0.0286076,-0.0539557,-0.153374,0.00985603,-0.0119105,-0.190846,-0.981498,0.0145686,-0.074216,-0.043396,0,0,0,
3.95,2.36653e-18,-4.76379e-34,1.5,-0.0283792,-0.0539395,-0.160709,0.00983261,-0.0119957,-0.190851,-0.981497,0.0149195,-0.0801681,-0.0484536,0,0,0,
4,2.36653e-18,-4.76379e-34,1.5,-0.0278826,-0.0534667,-0.174548,0.00979944,-0.0120665,-0.190795,-0.981507,0.0200796,-0.0795685,-0.0638104,0,0,0,
4.05,2.36653e-18,-4.76379e-34,1.5,-0.0275687,-0.0540276,-0.18035,0.00978361,-0.012078,-0.190784,-0.981509,0.0202852,-0.0860957,-0.0667547,0,0,0,
4.1,2.36653e-18,-4.76379e-34,1.5,-0.0268196,-0.0563367,-0.190206,0.00982984,-0.0122242,-0.190763,-0.981511,0.0246083,-0.0867859,-0.0814552,0,0,0,
4.15,2.36653e-18,-4.76379e-34,1.5,-0.0260069,-0.0567477,-0.194718,0.0097255,-0.0121752,-0.190743,-0.981516,0.0257087,-0.0858417,-0.0839497,0,0,0,
4.2,2.36653e-18,-4.76379e-34,1.5,-0.0244493,-0.056135,-0.203792,0.00979508,-0.0121634,-0.190843,-0.981496,0.0369654,-0.0712106,-0.109064,0,0,0,
4.25,2.36653e-18,-4.76379e-34,1.5,-0.0234147,-0.056161,-0.207847,0.00989706,-0.0122746,-0.190881,-0.981487,0.0361178,-0.0719844,-0.109656,0,0,0,
4.3,2.36653e-18,-4.76379e-34,1.5,-0.0223084,-0.0570494,-0.211652,0.00991426,-0.012304,-0.190885,-0.981485,0.0375836,-0.0731797,-0.111458,0,0,0,
4.35,2.36653e-18,-4.76379e-34,1.5,-0.0202568,-0.0574338,-0.218516,0.0100937,-0.0121644,-0.191043,-0.981454,0.0337888,-0.0769339,-0.103909,0,0,0,
4.4,2.36653e-18,-4.76379e-34,1.5,-0.0193671,-0.0570893,-0.221103,0.0100461,-0.012151,-0.191109,-0.981442,0.0337574,-0.0787795,-0.106018,0,0,0,
4.45,2.36653e-18,-4.76379e-34,1.5,-0.0176766,-0.0570062,-0.22765,0.0101535,-0.0123021,-0.191225,-0.981417,0.03748,-0.0730537,-0.118805,0,0,0,
4.5,2.36653e-18,-4.76379e-34,1.5,-0.0166238,-0.0570795,-0.23091,0.0100973,-0.0123296,-0.191216,-0.981419,0.0378226,-0.0718906,-0.119331,0,0,0,
4.55,2.36653e-18,-4.76379e-34,1.5,-0.0156398,-0.0568781,-0.233282,0.010103,-0.0123598,-0.191228,-0.981416,0.0401053,-0.0721611,-0.119807,0,0,0,
4.6,2.36653e-18,-4.76379e-34,1.5,-0.0142678,-0.0551016,-0.235961,0.0101432,-0.0124139,-0.191183,-0.981424,0.0268369,-0.0747588,-0.0987774,0,0,0,
4.65,2.36653e-18,-4.76379e-34,1.5,-0.0137021,-0.0553173,-0.237548,0.0101565,-0.0124021,-0.191177,-0.981425,0.0258317,-0.0709683,-0.0990287,0,0,0,
4.7,2.36653e-18,-4.76379e-34,1.5,-0.0130505,-0.0554339,-0.238703,0.0102218,-0.0124724,-0.19117,-0.981425,0.020313,-0.0829278,-0.0909883,0,0,0,
4.75,2.36653e-18,-4.76379e-34,1.5,-0.0129129,-0.0551462,-0.239224,0.0101205,-0.0124017,-0.19112,-0.981436,0.0208162,-0.0818301,-0.0925458,0,0,0,
4.8,2.36653e-18,-4.76379e-34,1.5,-0.0128133,-0.0547975,-0.240515,0.0101615,-0.0123429,-0.191139,-0.981433,0.0223859,-0.0772767,-0.0942314,0,0,0,
4.85,2.36653e-18,-4.76379e-34,1.5,-0.0118308,-0.0548174,-0.24612,0.0102511,-0.0125357,-0.191159,-0.981426,0.03643,-0.071494,-0.119317,0,0,0,
4.9,2.36653e-18,-4.76379e-34,1.5,-0.011137,-0.0551602,-0.249911,0.0102622,-0.0125169,-0.191003,-0.981456,0.0403652,-0.0811713,-0.120666,0,0,0,
4.95,2.36653e-18,-4.76379e-34,1.5,-0.00895323,-0.0551596,-0.256462,0.0103475,-0.0126474,-0.190797,-0.981494,0.0555984,-0.0774896,-0.144857,0,0,0,
5,2.36653e-18,-4.76379e-34,1.5,-0.00751719,-0.0549688,-0.25924,0.0102742,-0.0126401,-0.190686,-0.981516,0.0560248,-0.0784109,-0.143527,0,0,0,
5.05,2.36653e-18,-4.76379e-34,1.5,-0.00626624,-0.0548023,-0.263264,0.0103813,-0.0126871,-0.190585,-0.981534,0.0553326,-0.0740314,-0.144696,0,0,0,
5.1,2.36653e-18,-4.76379e-34,1.5,-0.00313153,-0.0548835,-0.271492,0.0103202,-0.012684,-0.190362,-0.981578,0.0592281,-0.064354,-0.155816,0,0,0,
5.15,2.36653e-18,-4.76379e-34,1.5,-0.00204324,-0.0538969,-0.274598,0.010311,-0.0126995,-0.190353,-0.98158,0.0598651,-0.0594678,-0.157432,0,0,0,
5.2,2.36653e-18,-4.76379e-34,1.5,-0.000138478,-0.0524521,-0.280654,0.0103231,-0.0126278,-0.190166,-0.981616,0.0462442,-0.0665702,-0.139496,0,0,0,
5.25,2.36653e-18,-4.76379e-34,1.5,0.000429997,-0.0517282,-0.283092,0.0102916,-0.0126166,-0.190177,-0.981615,0.0461155,-0.0713348,-0.142529,0,0,0,
5.3,2.36653e-18,-4.76379e-34,1.5,0.00124257,-0.0519096,-0.285314,0.0103379,-0.0125999,-0.190212,-0.981608,0.050082,-0.0723234,-0.144394,0,0,0,
5.35,2.36653e-18,-4.76379e-34,1.5,0.00323143,-0.0512599,-0.289951,0.0104989,-0.0127374,-0.190149,-0.981616,0.062057,-0.0603328,-0.167074,0,0,0,
5.4,2.36653e-18,-4.76379e-34,1.5,0.00391457,-0.0504248,-0.292125,0.0104659,-0.0127593,-0.190077,-0.981631,0.0608589,-0.0570642,-0.166869,0,0,0,
5.45,2.36653e-18,-4.76379e-34,1.5,0.00646758,-0.0492886,-0.298781,0.0106509,-0.0128793,-0.190004,-0.981641,0.0750559,-0.0449394,-0.189135,0,0,0,
5.5,2.36653e-18,-4.76379e-34,1.5,0.00794493,-0.0488388,-0.302663,0.0106933,-0.0128837,-0.190019,-0.981638,0.0760064,-0.0440204,-0.190342,0,0,0,
5.55,2.36653e-18,-4.76379e-34,1.5,0.00924841,-0.0481842,-0.306243,0.0107166,-0.0128963,-0.190014,-0.981638,0.0743183,-0.0377089,-0.192076,0,0,0,
5.6,2.36653e-18,-4.76379e-34,1.5,0.0117227,-0.0447997,-0.312504,0.0107433,-0.0129949,-0.190004,-0.981639,0.0913077,-0.0308299,-0.212024,0,0,0,
5.65,2.36653e-18,-4.76379e-34,1.5,0.0135752,-0.0436954,-0.316208,0.0108093,-0.0129423,-0.190039,-0.981632,0.0920095,-0.0238389,-0.212535,0,0,0,
5.7,2.36653e-18,-4.76379e-34,1.5,0.0164861,-0.041377,-0.324227,0.0108368,-0.012793,-0.190037,-0.981634,0.0851014,-0.0207163,-0.204257,0,0,0,
5.75,2.36653e-18,-4.76379e-34,1.5,0.0169568,-0.0400335,-0.32717,0.0108403,-0.0127989,-0.189947,-0.981651,0.0847285,-0.0292463,-0.205414,0,0,0,
5.8,2.36653e-18,-4.76379e-34,1.5,0.0174229,-0.0388972,-0.329607,0.010866,-0.0127591,-0.189931,-0.981654,0.0826469,-0.0284581,-0.205476,0,0,0,
5.85,2.36653e-18,-4.76379e-34,1.5,0.019089,-0.0367031,-0.335761,0.010885,-0.012852,-0.189859,-0.981667,0.0879108,-0.0243748,-0.214786,0,0,0,
5.9,2.36653e-18,-4.76379e-34,1.5,0.0203781,-0.0361655,-0.339911,0.0108521,-0.0128806,-0.18979,-0.98168,0.0889879,-0.020459,-0.215309,0,0,0,
5.95,2.36653e-18,-4.76379e-34,1.5,0.0228241,-0.0341034,-0.348026,0.0110052,-0.0130504,-0.189757,-0.981683,0.10301,-0.0150177,-0.236355,0,0,0,
6,2.36653e-18,-4.76379e-34,1.5,0.0240347,-0.0330785,-0.351693,0.0110619,-0.013092,-0.189728,-0.981687,0.102839,-0.0194842,-0.237907,0,0,0,
6.05,2.36653e-18,-4.76379e-34,1.5,0.0276935,-0.0317833,-0.360217,0.0109837,-0.0132833,-0.18966,-0.981699,0.118588,-0.0209151,-0.261378,0,0,0,
6.1,2.36653e-18,-4.76379e-34,1.5,0.0300098,-0.0313985,-0.364781,0.0109723,-0.0133119,-0.189609,-0.981708,0.11983,-0.0197906,-0.261036,0,0,0,
6.15,2.36653e-18,-4.76379e-34,1.5,0.0312048,-0.0305811,-0.367468,0.0110151,-0.0132292,-0.189652,-0.9817,0.117485,-0.0234215,-0.26015,0,0,0,
6.2,2.36653e-18,-4.76379e-34,1.5,0.0343308,-0.0300303,-0.374763,0.0109344,-0.0132544,-0.189624,-0.981707,0.121302,-0.0235859,-0.267965,0,0,0,
